,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
Runaway___Mike Perry,0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733,audio_features,3DK6m7It6Pw857FcQftMds,spotify:track:3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/tracks/3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/audio-analysis/3DK6m7It6Pw857FcQftMds,547733,4,My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv
Your Love Is a Drug___Garoad,0.397,0.0774,5,-20.294,0,0.0388,0.906,0,0.116,0.202,182.707,audio_features,1QIb37zDfijAtnbVxoaVei,spotify:track:1QIb37zDfijAtnbVxoaVei,https://api.spotify.com/v1/tracks/1QIb37zDfijAtnbVxoaVei,https://api.spotify.com/v1/audio-analysis/1QIb37zDfijAtnbVxoaVei,290632,3,Va-11 Hall-a Ex: Bonus Tracks Collection,5TqkGqPOEENmf45WbwyBUP
Scared To Be Lonely - DubVision Remix___Martin Garrix,0.669,0.844,1,-3.774,0,0.122,0.222,0,0.219,0.266,127.067,audio_features,5pOCxpmhVPYmJqny2LWsDT,spotify:track:5pOCxpmhVPYmJqny2LWsDT,https://api.spotify.com/v1/tracks/5pOCxpmhVPYmJqny2LWsDT,https://api.spotify.com/v1/audio-analysis/5pOCxpmhVPYmJqny2LWsDT,190866,4,Scared To Be Lonely Remixes Vol. 1,5dwSRV6U5oyxplujp17RQQ
Another Satisfied Customer___Garoad,0.465,0.727,2,-14.835,1,0.0518,1.3e-05,0.898,0.0813,0.298,165.96,audio_features,0PE72pW8tNuE4uq3csV26S,spotify:track:0PE72pW8tNuE4uq3csV26S,https://api.spotify.com/v1/tracks/0PE72pW8tNuE4uq3csV26S,https://api.spotify.com/v1/audio-analysis/0PE72pW8tNuE4uq3csV26S,43002,4,VA-11 Hall-A: Prologue (Orignal Soundtrack: Sounds from the Future),3m4tfKRhqB9e4Lz5nBDxPh
Whatcha Need___W&W,0.393,0.94,6,-3.894,0,0.0718,0.0663,0.00264,0.546,0.297,129.958,audio_features,6tPJXUMn1AjvEBqzwTUHOU,spotify:track:6tPJXUMn1AjvEBqzwTUHOU,https://api.spotify.com/v1/tracks/6tPJXUMn1AjvEBqzwTUHOU,https://api.spotify.com/v1/audio-analysis/6tPJXUMn1AjvEBqzwTUHOU,147231,4,Whatcha Need,2eUj7svswvfy0KcTXlHCMP
UWU___Hentai Dude,0.91,0.703,1,-7.429,1,0.32,0.00679,0.00168,0.607,0.562,90.007,audio_features,1gec5AaTr7ewI6UQuAbrLi,spotify:track:1gec5AaTr7ewI6UQuAbrLi,https://api.spotify.com/v1/tracks/1gec5AaTr7ewI6UQuAbrLi,https://api.spotify.com/v1/audio-analysis/1gec5AaTr7ewI6UQuAbrLi,182700,4,OWO What's This?,7iDqU2vvIVYlTKsOFGgeQ9
Focusrite___Paul Cesar,0.411,0.456,5,-9.879,1,0.0326,0.546,0.85,0.108,0.126,179.96,audio_features,6guXRXfJWolcorTSrQ46gV,spotify:track:6guXRXfJWolcorTSrQ46gV,https://api.spotify.com/v1/tracks/6guXRXfJWolcorTSrQ46gV,https://api.spotify.com/v1/audio-analysis/6guXRXfJWolcorTSrQ46gV,248120,3,Mediterranea,1Q7yxgCdtDRl7e2hapDQUf
Believer___Imagine Dragons,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,audio_features,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,204347,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
Shots & Squats___Vigiland,0.807,0.812,5,-5.009,0,0.106,0.00773,0.000501,0.236,0.242,128.012,audio_features,5nIrdpo8eXQU3YgZelEXkd,spotify:track:5nIrdpo8eXQU3YgZelEXkd,https://api.spotify.com/v1/tracks/5nIrdpo8eXQU3YgZelEXkd,https://api.spotify.com/v1/audio-analysis/5nIrdpo8eXQU3YgZelEXkd,171799,4,Shots & Squats,2oww4CllHtrPPeMId1UUjA
Caught Up (feat. Khalid)___Majid Jordan,0.678,0.438,9,-8.847,0,0.0577,0.29,0,0.0838,0.501,81.498,audio_features,1opARDDYaOeE1QUdwXmBGu,spotify:track:1opARDDYaOeE1QUdwXmBGu,https://api.spotify.com/v1/tracks/1opARDDYaOeE1QUdwXmBGu,https://api.spotify.com/v1/audio-analysis/1opARDDYaOeE1QUdwXmBGu,247546,4,Caught Up (feat. Khalid),3LHVZayhkrZPdryYqJ5JZu
Barely Breathing___Dillon Francis,0.675,0.678,0,-6.079,1,0.0722,0.0483,0,0.355,0.324,80.044,audio_features,0l2Kzhhu7zMQvJpLT8uASL,spotify:track:0l2Kzhhu7zMQvJpLT8uASL,https://api.spotify.com/v1/tracks/0l2Kzhhu7zMQvJpLT8uASL,https://api.spotify.com/v1/audio-analysis/0l2Kzhhu7zMQvJpLT8uASL,162000,4,Magic Is Real,1xIff6uDJJ5NWY3a49db6d
一騎討ち!___Yoshihisa Hirano,0.373,0.906,0,-7.224,1,0.0744,0.00024,0.947,0.347,0.588,155.939,audio_features,0AGFvFQ8WMdEEHzcxMtYDf,spotify:track:0AGFvFQ8WMdEEHzcxMtYDf,https://api.spotify.com/v1/tracks/0AGFvFQ8WMdEEHzcxMtYDf,https://api.spotify.com/v1/audio-analysis/0AGFvFQ8WMdEEHzcxMtYDf,95507,4,HUNTER×HUNTER セレクト×ベスト×α,2a9NHZwSyE5SAt6Z0V0zHF
Burn Out (feat. Dewain Whitmore)___Martin Garrix,0.594,0.722,4,-5.751,0,0.0398,0.0156,0,0.0667,0.407,127.877,audio_features,7IWTIkiWGWNQyYfOLdMrGD,spotify:track:7IWTIkiWGWNQyYfOLdMrGD,https://api.spotify.com/v1/tracks/7IWTIkiWGWNQyYfOLdMrGD,https://api.spotify.com/v1/audio-analysis/7IWTIkiWGWNQyYfOLdMrGD,200322,4,Burn Out (feat. Dewain Whitmore),3feYPmyPH7tqh1ZfsU0D0i
REDLIGHT___NGHTMRE,0.611,0.931,4,-4.189,0,0.354,0.198,0,0.444,0.225,129.903,audio_features,0waK9D203FQO5FpMmfjxBw,spotify:track:0waK9D203FQO5FpMmfjxBw,https://api.spotify.com/v1/tracks/0waK9D203FQO5FpMmfjxBw,https://api.spotify.com/v1/audio-analysis/0waK9D203FQO5FpMmfjxBw,135380,3,REDLIGHT,3nqxXcdMJi1GSJHrCfliwn
Stay___Henry Krinkle,0.582,0.693,6,-5.048,1,0.0465,0.114,0,0.13,0.341,125.904,audio_features,3ndCsZfq8OVwwkz9mmZvUz,spotify:track:3ndCsZfq8OVwwkz9mmZvUz,https://api.spotify.com/v1/tracks/3ndCsZfq8OVwwkz9mmZvUz,https://api.spotify.com/v1/audio-analysis/3ndCsZfq8OVwwkz9mmZvUz,204800,4,BE,2qehskW9lYGWfYb0xPZkrS
WANNABE___ITZY,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,audio_features,6tCssnvTUREcperDOUTqvA,spotify:track:6tCssnvTUREcperDOUTqvA,https://api.spotify.com/v1/tracks/6tCssnvTUREcperDOUTqvA,https://api.spotify.com/v1/audio-analysis/6tCssnvTUREcperDOUTqvA,191242,4,It'z Me,2gertXS08whDTzBWfmewPO
Heroes (we could be)___Alesso,0.503,0.748,5,-4.124,1,0.0619,0.0305,0,0.343,0.356,125.896,audio_features,3zU9rdflI65tK4dkkNSp77,spotify:track:3zU9rdflI65tK4dkkNSp77,https://api.spotify.com/v1/tracks/3zU9rdflI65tK4dkkNSp77,https://api.spotify.com/v1/audio-analysis/3zU9rdflI65tK4dkkNSp77,210013,4,Forever,0tRVSbmOwilUucqjzU0fQw
Without You___Air Supply,0.371,0.509,5,-6.426,1,0.0302,0.123,0.000964,0.381,0.291,128.618,audio_features,0aW5JH6RnfTv5cGvPS3cca,spotify:track:0aW5JH6RnfTv5cGvPS3cca,https://api.spotify.com/v1/tracks/0aW5JH6RnfTv5cGvPS3cca,https://api.spotify.com/v1/audio-analysis/0aW5JH6RnfTv5cGvPS3cca,272627,4,The Earth Is...,3tbuKVVtZTGT7iwZo60sN3
The Code - Radio Edit___W&W,0.677,0.911,0,-3.593,1,0.0799,0.0034,0.847,0.314,0.265,128.04,audio_features,78HGVRo9dZj1KUyLi5RPQW,spotify:track:78HGVRo9dZj1KUyLi5RPQW,https://api.spotify.com/v1/tracks/78HGVRo9dZj1KUyLi5RPQW,https://api.spotify.com/v1/audio-analysis/78HGVRo9dZj1KUyLi5RPQW,165000,4,The Code,3g0HBG9OKoTNwt9Jnr3eJH
We Might Fall___Ghastly,0.326,0.759,7,-5.019,1,0.0599,0.016,0.000878,0.0804,0.0797,154.555,audio_features,3KrnkTF84wu0KF3vqVYgEh,spotify:track:3KrnkTF84wu0KF3vqVYgEh,https://api.spotify.com/v1/tracks/3KrnkTF84wu0KF3vqVYgEh,https://api.spotify.com/v1/audio-analysis/3KrnkTF84wu0KF3vqVYgEh,180000,4,We Might Fall,6eSY84JxzrBOTYOrBNwe5G
Secrets - Don Diablo’s VIP Mix___Tiësto,0.692,0.786,6,-3.058,0,0.0436,0.00127,0.0646,0.105,0.188,125.996,audio_features,5OyHqnLEt8Zew0kmW1T27Y,spotify:track:5OyHqnLEt8Zew0kmW1T27Y,https://api.spotify.com/v1/tracks/5OyHqnLEt8Zew0kmW1T27Y,https://api.spotify.com/v1/audio-analysis/5OyHqnLEt8Zew0kmW1T27Y,259524,4,Secrets (Remixes),3ThfhLboVKP3PFsTLKJwlC
It's Alive___AHZ,0.611,0.931,5,-1.599,0,0.189,0.00595,0.000254,0.072,0.582,150.05,audio_features,4pWXAiNUsLijccF3gpA6ru,spotify:track:4pWXAiNUsLijccF3gpA6ru,https://api.spotify.com/v1/tracks/4pWXAiNUsLijccF3gpA6ru,https://api.spotify.com/v1/audio-analysis/4pWXAiNUsLijccF3gpA6ru,167200,4,It's Alive,1dcLftpQTtfbp5Y4DAAsZR
覚醒 're-awake'___阿保 剛,0.538,0.719,0,-8.831,1,0.0313,0.00462,0.9,0.197,0.237,125.0,audio_features,37QUrIQZ35VSp60q1wWmrj,spotify:track:37QUrIQZ35VSp60q1wWmrj,https://api.spotify.com/v1/tracks/37QUrIQZ35VSp60q1wWmrj,https://api.spotify.com/v1/audio-analysis/37QUrIQZ35VSp60q1wWmrj,294720,4,TVアニメ『シュタインズ・ゲート ゼロ』オリジナル・サウンドトラック,39C4T9TCMg6yjleEADxDq4
Walls (feat. Quilla) [Original Mix]___Sultan + Shepard,0.482,0.782,9,-5.997,1,0.0396,0.000454,0.000937,0.455,0.217,127.945,audio_features,227i5FjbQe5jjXqcvQbYmY,spotify:track:227i5FjbQe5jjXqcvQbYmY,https://api.spotify.com/v1/tracks/227i5FjbQe5jjXqcvQbYmY,https://api.spotify.com/v1/audio-analysis/227i5FjbQe5jjXqcvQbYmY,366893,4,Club Life - Volume 2 Miami,5P21DkmdD7MiWR05Mde1Cc
2 Hearts (feat. Gia Koka)___Sam Feldt,0.503,0.754,7,-3.634,1,0.0424,0.264,5.85e-05,0.297,0.597,116.524,audio_features,0EdgK7ASb4kfRkW8pVMN02,spotify:track:0EdgK7ASb4kfRkW8pVMN02,https://api.spotify.com/v1/tracks/0EdgK7ASb4kfRkW8pVMN02,https://api.spotify.com/v1/audio-analysis/0EdgK7ASb4kfRkW8pVMN02,186750,4,2 Hearts (feat. Gia Koka),798RdmwmE3IZcZnW0jT7kc
Feel Good (feat. Daya)___Gryffin,0.625,0.707,2,-4.761,1,0.0337,0.22,0,0.213,0.479,138.064,audio_features,0Ev562zA4pmUsBqjxsxxdx,spotify:track:0Ev562zA4pmUsBqjxsxxdx,https://api.spotify.com/v1/tracks/0Ev562zA4pmUsBqjxsxxdx,https://api.spotify.com/v1/audio-analysis/0Ev562zA4pmUsBqjxsxxdx,248156,4,Feel Good (feat. Daya),1fP5UnRB0WNWNHSZRHsRCR
Who Was I?___Garoad,0.564,0.112,9,-20.401,1,0.0397,0.736,0.997,0.194,0.21,120.963,audio_features,0YnvV89j9FhVMJqzXEjwUu,spotify:track:0YnvV89j9FhVMJqzXEjwUu,https://api.spotify.com/v1/tracks/0YnvV89j9FhVMJqzXEjwUu,https://api.spotify.com/v1/audio-analysis/0YnvV89j9FhVMJqzXEjwUu,80247,4,VA-11 Hall-A (Original Soundtrack: Second Round),666rsOsL45p68o5BzooByj
Godzilla (feat. Juice WRLD)___Eminem,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,audio_features,7FIWs0pqAYbP91WWM0vlTQ,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800,4,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6
Waves (Tomorrowland 2014 Anthem) - Radio Edit___Dimitri Vegas & Like Mike,0.516,0.932,4,-4.454,0,0.216,0.00827,0.734,0.208,0.197,127.947,audio_features,3jxUjqNBZm2kqOIv3RaAmO,spotify:track:3jxUjqNBZm2kqOIv3RaAmO,https://api.spotify.com/v1/tracks/3jxUjqNBZm2kqOIv3RaAmO,https://api.spotify.com/v1/audio-analysis/3jxUjqNBZm2kqOIv3RaAmO,206250,4,Waves (Tomorrowland 2014 Anthem),5RCnm3XcsFTmKf9uqKZQKe
SUGAR (Remix) [feat. Dua Lipa]___BROCKHAMPTON,0.661,0.523,8,-5.902,1,0.0381,0.483,0,0.469,0.536,122.948,audio_features,438wODjSTL2jgn1nePaNew,spotify:track:438wODjSTL2jgn1nePaNew,https://api.spotify.com/v1/tracks/438wODjSTL2jgn1nePaNew,https://api.spotify.com/v1/audio-analysis/438wODjSTL2jgn1nePaNew,222009,4,SUGAR (Remix) [feat. Dua Lipa],1BQTJ1ivB2eojsN89ATREa
"Here to Stay (From ""Bleach"")___Michael Tai",0.517,0.0344,9,-17.465,0,0.0678,0.987,0.828,0.0944,0.0525,131.429,audio_features,7weTHAT5t5YSjEqvpPjmB4,spotify:track:7weTHAT5t5YSjEqvpPjmB4,https://api.spotify.com/v1/tracks/7weTHAT5t5YSjEqvpPjmB4,https://api.spotify.com/v1/audio-analysis/7weTHAT5t5YSjEqvpPjmB4,312135,4,"Piano Solo Works: Anime Themes, Vol. II",3NSEsXyai4CiEjvIklJ1Dj
I Want You___Tiësto,0.705,0.433,4,-9.706,1,0.204,0.388,0.134,0.0841,0.602,168.006,audio_features,2VqKx3HH8gaZPabNWYvksy,spotify:track:2VqKx3HH8gaZPabNWYvksy,https://api.spotify.com/v1/tracks/2VqKx3HH8gaZPabNWYvksy,https://api.spotify.com/v1/audio-analysis/2VqKx3HH8gaZPabNWYvksy,212787,4,"- Ugh, those feels again",42wtqDcTQlJJbUzAPBSwaK
Jackie Chan___Tiësto,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760,4,Jackie Chan,0vRcQquqBlFvnezWldWfmt
Us___Kaskade,0.631,0.709,2,-4.666,1,0.0505,0.0963,0,0.376,0.2,84.504,audio_features,0WZFN4E8HrmGUU0EMyKQ8c,spotify:track:0WZFN4E8HrmGUU0EMyKQ8c,https://api.spotify.com/v1/tracks/0WZFN4E8HrmGUU0EMyKQ8c,https://api.spotify.com/v1/audio-analysis/0WZFN4E8HrmGUU0EMyKQ8c,176443,4,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ
Someone Else___Ludvigsson,0.717,0.783,3,-4.919,1,0.0453,0.121,0,0.166,0.528,115.05,audio_features,2tGbnQqqx2kvbcQU73rBpO,spotify:track:2tGbnQqqx2kvbcQU73rBpO,https://api.spotify.com/v1/tracks/2tGbnQqqx2kvbcQU73rBpO,https://api.spotify.com/v1/audio-analysis/2tGbnQqqx2kvbcQU73rBpO,164870,4,Someone Else,5P8tHmV3lDr4dioVZcOjWc
Lonely Together (feat. Rita Ora)___Avicii,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,audio_features,75NhhYjHO43mvZgYtnXgti,spotify:track:75NhhYjHO43mvZgYtnXgti,https://api.spotify.com/v1/tracks/75NhhYjHO43mvZgYtnXgti,https://api.spotify.com/v1/audio-analysis/75NhhYjHO43mvZgYtnXgti,181812,4,AVĪCI (01),1m3mf7xkXIwssVriaaTjOS
Color Blind___Diplo,0.469,0.786,5,-5.396,0,0.186,0.0126,3.76e-05,0.503,0.409,87.023,audio_features,7thTA3hqO2MgOlzo0rPInX,spotify:track:7thTA3hqO2MgOlzo0rPInX,https://api.spotify.com/v1/tracks/7thTA3hqO2MgOlzo0rPInX,https://api.spotify.com/v1/audio-analysis/7thTA3hqO2MgOlzo0rPInX,177480,4,Color Blind,1V185X8sNGUrPGIdV9IBfX
Slav King___DJ Blyatman,0.731,0.632,4,-14.24,1,0.0623,0.146,0.0125,0.0809,0.326,145.027,audio_features,4EYpUo1xhDRdburHyvAyEm,spotify:track:4EYpUo1xhDRdburHyvAyEm,https://api.spotify.com/v1/tracks/4EYpUo1xhDRdburHyvAyEm,https://api.spotify.com/v1/audio-analysis/4EYpUo1xhDRdburHyvAyEm,187312,4,Slav King,3MwRcCZqdJNwFdvEi4c3dP
Run___Kai Wachi,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,audio_features,5SWnsxjhdcEDc7LJjq9UHk,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/audio-analysis/5SWnsxjhdcEDc7LJjq9UHk,195906,4,SAVAGE MODE II,6wTyGUWGCilBFZ837k5aRi
Oh My God___Alec Benjamin,0.696,0.565,5,-7.241,0,0.0598,0.652,2.12e-06,0.121,0.6,156.109,audio_features,44I5NYJ7CGEcaLOuG2zJsU,spotify:track:44I5NYJ7CGEcaLOuG2zJsU,https://api.spotify.com/v1/tracks/44I5NYJ7CGEcaLOuG2zJsU,https://api.spotify.com/v1/audio-analysis/44I5NYJ7CGEcaLOuG2zJsU,187728,4,These Two Windows,3SzqS1H5dj8f450YhV9YbP
A Gaze That Invited Disaster___Garoad,0.464,0.429,7,-16.242,1,0.036,0.119,0.53,0.298,0.556,79.972,audio_features,4wnsWtaiurBtGhlh8sE0S4,spotify:track:4wnsWtaiurBtGhlh8sE0S4,https://api.spotify.com/v1/tracks/4wnsWtaiurBtGhlh8sE0S4,https://api.spotify.com/v1/audio-analysis/4wnsWtaiurBtGhlh8sE0S4,223500,4,VA-11 Hall-A (Original Soundtrack: Second Round),666rsOsL45p68o5BzooByj
"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)___Eminem",0.458,0.966,1,-2.107,1,0.384,0.14,0,0.11,0.356,183.586,audio_features,5mZXWEH2eh8zMZGCxT5aW0,spotify:track:5mZXWEH2eh8zMZGCxT5aW0,https://api.spotify.com/v1/tracks/5mZXWEH2eh8zMZGCxT5aW0,https://api.spotify.com/v1/audio-analysis/5mZXWEH2eh8zMZGCxT5aW0,286960,4,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6
Friends (with BloodPop®)___Justin Bieber,0.743,0.735,8,-5.337,1,0.0382,0.00389,0,0.304,0.631,104.979,audio_features,7iNIg7XDEaYECfWD5dJ9Va,spotify:track:7iNIg7XDEaYECfWD5dJ9Va,https://api.spotify.com/v1/tracks/7iNIg7XDEaYECfWD5dJ9Va,https://api.spotify.com/v1/audio-analysis/7iNIg7XDEaYECfWD5dJ9Va,189467,4,Friends (with BloodPop®),7huML9zDbY4thKH0xSuZTP
Sad Song (feat. TINI)___Alesso,0.734,0.693,0,-6.474,1,0.0361,0.0878,0,0.341,0.55,110.021,audio_features,2JoIjuzRplpYGvvLpSW2on,spotify:track:2JoIjuzRplpYGvvLpSW2on,https://api.spotify.com/v1/tracks/2JoIjuzRplpYGvvLpSW2on,https://api.spotify.com/v1/audio-analysis/2JoIjuzRplpYGvvLpSW2on,154024,4,Sad Song (feat. TINI),0D26ZmfHtg7309j2TEKxnR
紅蓮華___LiSA,0.545,0.979,4,-2.8,0,0.153,0.00339,0.000118,0.0775,0.309,135.002,audio_features,23DbzwNJSLo7nkSWjODMvY,spotify:track:23DbzwNJSLo7nkSWjODMvY,https://api.spotify.com/v1/tracks/23DbzwNJSLo7nkSWjODMvY,https://api.spotify.com/v1/audio-analysis/23DbzwNJSLo7nkSWjODMvY,238587,4,Gurenge,7usQiUfbKEGY1rJ8h4RMM8
Don't Call Me - Galantis Remix___Brando,0.624,0.846,0,-4.201,1,0.0421,0.167,1.27e-06,0.393,0.467,122.985,audio_features,6PMVAJwWESCP41PDbMSyOs,spotify:track:6PMVAJwWESCP41PDbMSyOs,https://api.spotify.com/v1/tracks/6PMVAJwWESCP41PDbMSyOs,https://api.spotify.com/v1/audio-analysis/6PMVAJwWESCP41PDbMSyOs,184076,4,Don't Call Me (Galantis Remix),1pe1DLdAOJMuxfMnAkv0Ow
Unbroken (feat. Gia Koka)___Quintino,0.567,0.772,5,-4.261,1,0.058,0.000466,3.25e-05,0.254,0.11,128.074,audio_features,0FNtBIL5lHcn7pLV7P6TGv,spotify:track:0FNtBIL5lHcn7pLV7P6TGv,https://api.spotify.com/v1/tracks/0FNtBIL5lHcn7pLV7P6TGv,https://api.spotify.com/v1/audio-analysis/0FNtBIL5lHcn7pLV7P6TGv,185625,4,Unbroken (feat. Gia Koka),01dJRWQe9M8Hr1hTrMelz8
カムパネルラ___Kenshi Yonezu,0.448,0.853,11,-5.661,0,0.164,0.0806,0,0.0706,0.786,88.749,audio_features,2WI2is2NtH0WTs7zfKNpcE,spotify:track:2WI2is2NtH0WTs7zfKNpcE,https://api.spotify.com/v1/tracks/2WI2is2NtH0WTs7zfKNpcE,https://api.spotify.com/v1/audio-analysis/2WI2is2NtH0WTs7zfKNpcE,235720,3,STRAY SHEEP,0htxNVyVbhow8ESseUu5UV
Steins;Gate - Farewell - Main Theme___Geek Music,0.181,0.045,9,-23.654,0,0.0373,0.875,0.899,0.0862,0.158,72.429,audio_features,2PtO7VfXM1d8SWHq75Rwk3,spotify:track:2PtO7VfXM1d8SWHq75Rwk3,https://api.spotify.com/v1/tracks/2PtO7VfXM1d8SWHq75Rwk3,https://api.spotify.com/v1/audio-analysis/2PtO7VfXM1d8SWHq75Rwk3,146815,1,Steins;Gate - Farewell - Main Theme,366yvDLYYuqo7HeyBD9XOa
Ascension___SLANDER,0.753,0.471,0,-10.48,1,0.0317,0.0805,0.0299,0.131,0.778,96.038,audio_features,6l4TNbfPtNAOOlGIfceSaO,spotify:track:6l4TNbfPtNAOOlGIfceSaO,https://api.spotify.com/v1/tracks/6l4TNbfPtNAOOlGIfceSaO,https://api.spotify.com/v1/audio-analysis/6l4TNbfPtNAOOlGIfceSaO,346133,4,Maxwell's Urban Hang Suite,2k5YAxjmAD3DmYtmlrY64p
Dance Monkey___Tones And I,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4,Dance Monkey (Stripped Back) / Dance Monkey,0UywfDKYlyiu1b38DRrzYD
Colour___Marshmello,0.652,0.883,6,-5.372,1,0.0323,4.53e-05,0.907,0.237,0.412,134.961,audio_features,6IQPHQf50A6ejwaTUMUQya,spotify:track:6IQPHQf50A6ejwaTUMUQya,https://api.spotify.com/v1/tracks/6IQPHQf50A6ejwaTUMUQya,https://api.spotify.com/v1/audio-analysis/6IQPHQf50A6ejwaTUMUQya,188444,4,Colour,4JTYQ6DtbQ1UhPDS8tKoGv
Oh My My___Altero,0.743,0.387,6,-14.416,1,0.0469,0.0853,1.39e-06,0.0793,0.593,122.022,audio_features,7dalRqNt2t6O9lWp5cuMyE,spotify:track:7dalRqNt2t6O9lWp5cuMyE,https://api.spotify.com/v1/tracks/7dalRqNt2t6O9lWp5cuMyE,https://api.spotify.com/v1/audio-analysis/7dalRqNt2t6O9lWp5cuMyE,155476,4,Oh My My,6zUq4Kinh3UUmrXGfxmw25
Magnum___DubVision,0.685,0.909,7,-3.407,0,0.0515,0.00512,0.157,0.654,0.355,126.018,audio_features,1T2C1ZbBnsIMY7KKQPP9us,spotify:track:1T2C1ZbBnsIMY7KKQPP9us,https://api.spotify.com/v1/tracks/1T2C1ZbBnsIMY7KKQPP9us,https://api.spotify.com/v1/audio-analysis/1T2C1ZbBnsIMY7KKQPP9us,170945,4,Magnum,5JvzcaiesG920gL08ohhpR
Escape___Thomas Gold,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,audio_features,5IMtdHjJ1OtkxbGe4zfUxQ,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,https://api.spotify.com/v1/tracks/5IMtdHjJ1OtkxbGe4zfUxQ,https://api.spotify.com/v1/audio-analysis/5IMtdHjJ1OtkxbGe4zfUxQ,276493,4,Partners In Crime,163iYwl7Kdm9ayTnD4VyfN
Do You Mean___The Chainsmokers,0.356,0.661,11,-9.818,1,0.0633,0.129,0,0.114,0.551,99.951,audio_features,5vDCp6yZAikAoJ6NOEEFdp,spotify:track:5vDCp6yZAikAoJ6NOEEFdp,https://api.spotify.com/v1/tracks/5vDCp6yZAikAoJ6NOEEFdp,https://api.spotify.com/v1/audio-analysis/5vDCp6yZAikAoJ6NOEEFdp,193187,4,World War Joy,01GR4NL5O5CZM51k0aejKD
Shake the Ground___Kill The Noise,0.534,0.998,11,-1.154,1,0.34,0.000416,0.0717,0.1,0.186,150.034,audio_features,4TBkWyEx4FCuyxLtMm5r3b,spotify:track:4TBkWyEx4FCuyxLtMm5r3b,https://api.spotify.com/v1/tracks/4TBkWyEx4FCuyxLtMm5r3b,https://api.spotify.com/v1/audio-analysis/4TBkWyEx4FCuyxLtMm5r3b,245955,4,Shake the Ground,6YLyqlRVXdzPbx9nfvmuUc
Moving On___Marshmello,0.687,0.799,0,-1.498,1,0.0354,0.00286,0.0565,0.21,0.67,142.0,audio_features,6Ehy8wRUYjAZcMMRCxMZVM,spotify:track:6Ehy8wRUYjAZcMMRCxMZVM,https://api.spotify.com/v1/tracks/6Ehy8wRUYjAZcMMRCxMZVM,https://api.spotify.com/v1/audio-analysis/6Ehy8wRUYjAZcMMRCxMZVM,179155,4,Moving On,7I7NCQhfXE7ZytG1WsX2vq
VALENTINO - Imanbek Remix___24kGoldn,0.791,0.795,4,-4.854,1,0.0415,0.0161,0,0.362,0.963,124.007,audio_features,660BgHpKo1jhR9MMSFn7CF,spotify:track:660BgHpKo1jhR9MMSFn7CF,https://api.spotify.com/v1/tracks/660BgHpKo1jhR9MMSFn7CF,https://api.spotify.com/v1/audio-analysis/660BgHpKo1jhR9MMSFn7CF,177975,4,VALENTINO (Imanbek Remix),2v44hAIsegAFzILiv6ghx8
